resp_rate,heart_rate,resp_rate,heart_rate,resp_rate,heart_rate,resp_rate,heart_rate,resp_rate,heart_rate,resp_rate,heart_rate,resp_rate,heart_rate
46.875,136.3636364,45.45454545,120,60,136.3636364,51.72413793,166.6666667,50,166.6666667,48.38709677,136.3636364,44.7761194,142.8571429
45.45454545,130.4347826,30.3030303,136.3636364,42.25352113,120,58.82352941,166.6666667,27.27272727,176.4705882,27.52293578,130.4347826,50.84745763,136.3636364
22.22222222,142.8571429,60,115.3846154,40.54054054,136.3636364,26.78571429,166.6666667,57.69230769,136.3636364,44.7761194,130.4347826,30.3030303,157.8947368
20.13422819,150,48.38709677,115.3846154,60,125,36.14457831,166.6666667,27.52293578,142.8571429,34.48275862,130.4347826,22.90076336,176.4705882
35.29411765,150,46.15384615,120,55.55555556,120,22.72727273,166.6666667,43.47826087,136.3636364,52.63157895,136.3636364,24.59016393,136.3636364
32.60869565,142.8571429,54.54545455,130.4347826,57.69230769,130.4347826,32.96703297,166.6666667,23.4375,142.8571429,31.25,136.3636364,57.69230769,150
23.07692308,150,55.55555556,115.3846154,60,136.3636364,28.84615385,166.6666667,25,142.8571429,36.14457831,130.4347826,26.78571429,157.8947368
39.47368421,150,54.54545455,120,31.91489362,125,51.72413793,176.4705882,46.875,142.8571429,49.18032787,130.4347826,47.61904762,166.6666667
21.58273381,136.3636364,56.60377359,120,30,136.3636364,25.64102564,157.8947368,58.82352941,115.3846154,27.77777778,130.4347826,25.86206897,150
41.09589041,136.3636364,42.85714286,115.3846154,28.03738318,130.4347826,34.09090909,166.6666667,47.61904762,142.8571429,60,130.4347826,47.61904762,166.6666667
25.86206897,157.8947368,57.69230769,111.1111111,58.82352941,130.4347826,25.42372881,176.4705882,40.54054054,120,56.60377359,125,55.55555556,150
50.84745763,150,49.18032787,111.1111111,34.48275862,130.4347826,34.88372093,166.6666667,56.60377359,130.4347826,51.72413793,136.3636364,51.72413793,157.8947368
55.55555556,157.8947368,47.61904762,111.1111111,48.38709677,166.6666667,42.25352113,176.4705882,24.19354839,125,46.875,136.3636364,31.91489362,150
49.18032787,150,46.875,150,29.7029703,130.4347826,26.54867257,166.6666667,53.57142857,142.8571429,32.60869565,130.4347826,50,176.4705882
49.18032787,142.8571429,53.57142857,176.4705882,36.14457831,136.3636364,43.47826087,166.6666667,46.875,166.6666667,42.85714286,130.4347826,20.13422819,176.4705882
33.33333333,150,40.54054054,157.8947368,47.61904762,150,40,157.8947368,46.875,150,48.38709677,130.4347826,27.77777778,142.8571429
29.7029703,142.8571429,50,157.8947368,46.15384615,130.4347826,41.09589041,157.8947368,29.41176471,142.8571429,33.70786517,130.4347826,58.82352941,166.6666667
48.38709677,142.8571429,33.33333333,130.4347826,55.55555556,130.4347826,24.59016393,166.6666667,60,136.3636364,32.60869565,130.4347826,31.57894737,176.4705882
47.61904762,136.3636364,45.45454545,103.4482759,57.69230769,142.8571429,32.96703297,166.6666667,57.69230769,125,55.55555556,130.4347826,52.63157895,150
45.45454545,142.8571429,38.96103896,130.4347826,49.18032787,136.3636364,35.71428571,166.6666667,41.09589041,150,54.54545455,125,34.09090909,157.8947368
40.54054054,142.8571429,41.09589041,107.1428571,46.15384615,120,36.58536585,166.6666667,55.55555556,150,46.875,130.4347826,30.92783505,150
42.85714286,142.8571429,40,120,46.875,130.4347826,25.21008403,157.8947368,28.84615385,136.3636364,28.30188679,130.4347826,46.875,176.4705882
40,150,44.11764706,125,36.14457831,150,43.47826087,166.6666667,23.4375,142.8571429,41.09589041,142.8571429,31.25,176.4705882
34.09090909,136.3636364,47.61904762,115.3846154,50.84745763,150,60,176.4705882,30.3030303,142.8571429,39.47368421,142.8571429,43.47826087,157.8947368
45.45454545,142.8571429,50,142.8571429,53.57142857,125,54.54545455,166.6666667,30.92783505,125,47.61904762,136.3636364,45.45454545,157.8947368
37.5,142.8571429,54.54545455,166.6666667,46.875,136.3636364,30.6122449,176.4705882,34.88372093,142.8571429,30.6122449,136.3636364,33.33333333,176.4705882
27.52293578,150,54.54545455,176.4705882,41.66666667,166.6666667,31.25,166.6666667,35.29411765,142.8571429,36.58536585,136.3636364,37.97468354,176.4705882
51.72413793,142.8571429,32.60869565,166.6666667,38.46153846,136.3636364,36.58536585,176.4705882,50,166.6666667,56.60377359,136.3636364,30.3030303,176.4705882
50.84745763,142.8571429,42.25352113,157.8947368,32.60869565,136.3636364,34.48275862,166.6666667,28.57142857,157.8947368,46.15384615,125,46.875,176.4705882
46.875,142.8571429,53.57142857,166.6666667,57.69230769,166.6666667,60,166.6666667,48.38709677,150,37.5,130.4347826,55.55555556,150
42.25352113,150,50,166.6666667,51.72413793,150,40,157.8947368,58.82352941,142.8571429,46.875,130.4347826,55.55555556,166.6666667
45.45454545,157.8947368,32.60869565,176.4705882,30.6122449,166.6666667,51.72413793,166.6666667,48.38709677,150,29.41176471,130.4347826,57.69230769,150
35.71428571,150,36.58536585,166.6666667,45.45454545,142.8571429,38.96103896,166.6666667,50,150,42.85714286,130.4347826,52.63157895,176.4705882
38.46153846,150,41.66666667,157.8947368,32.96703297,176.4705882,43.47826087,166.6666667,51.72413793,157.8947368,24.59016393,125,57.69230769,176.4705882
46.875,150,49.18032787,166.6666667,28.57142857,142.8571429,51.72413793,166.6666667,28.57142857,157.8947368,51.72413793,120,28.84615385,150
60,142.8571429,56.60377359,166.6666667,27.52293578,130.4347826,35.29411765,166.6666667,36.14457831,157.8947368,46.875,125,50,176.4705882
41.66666667,142.8571429,57.69230769,166.6666667,35.29411765,136.3636364,26.78571429,166.6666667,33.33333333,166.6666667,45.45454545,130.4347826,51.72413793,176.4705882
50.84745763,142.8571429,33.70786517,136.3636364,30,136.3636364,50.84745763,166.6666667,42.25352113,130.4347826,46.15384615,130.4347826,55.55555556,150
44.11764706,150,34.09090909,136.3636364,31.57894737,150,39.47368421,157.8947368,52.63157895,166.6666667,42.25352113,125,50,176.4705882
58.82352941,157.8947368,35.71428571,176.4705882,44.7761194,142.8571429,55.55555556,157.8947368,30,103.4482759,46.875,125,60,176.4705882
53.57142857,142.8571429,51.72413793,150,24.19354839,150,30.6122449,157.8947368,53.57142857,166.6666667,51.72413793,125,21.12676056,176.4705882
44.7761194,142.8571429,45.45454545,150,28.03738318,142.8571429,46.875,166.6666667,50.84745763,176.4705882,35.71428571,130.4347826,53.57142857,150
42.85714286,157.8947368,55.55555556,176.4705882,29.41176471,130.4347826,46.15384615,157.8947368,35.71428571,176.4705882,30.6122449,130.4347826,35.71428571,166.6666667
41.66666667,136.3636364,50.84745763,176.4705882,42.25352113,157.8947368,40.54054054,157.8947368,30.3030303,142.8571429,41.66666667,130.4347826,29.41176471,157.8947368
42.25352113,150,37.97468354,176.4705882,26.54867257,166.6666667,25.21008403,157.8947368,41.09589041,176.4705882,53.57142857,130.4347826,49.18032787,157.8947368
22.22222222,157.8947368,60,142.8571429,44.11764706,157.8947368,43.47826087,157.8947368,30.92783505,176.4705882,23.25581395,136.3636364,29.12621359,157.8947368
49.18032787,136.3636364,51.72413793,176.4705882,50,136.3636364,35.71428571,157.8947368,48.38709677,150,58.82352941,130.4347826,46.15384615,157.8947368
42.85714286,136.3636364,37.5,142.8571429,27.02702703,136.3636364,33.70786517,166.6666667,23.80952381,150,50.84745763,130.4347826,54.54545455,157.8947368
48.38709677,157.8947368,39.47368421,136.3636364,34.48275862,130.4347826,55.55555556,157.8947368,44.7761194,150,30.92783505,120,35.71428571,157.8947368
36.14457831,136.3636364,54.54545455,176.4705882,49.18032787,150,58.82352941,166.6666667,29.41176471,142.8571429,53.57142857,130.4347826,54.54545455,157.8947368
52.63157895,142.8571429,58.82352941,130.4347826,25.64102564,136.3636364,24.19354839,166.6666667,32.96703297,166.6666667,60,130.4347826,55.55555556,150
30,166.6666667,53.57142857,157.8947368,40,150,30.3030303,166.6666667,49.18032787,166.6666667,42.85714286,125,53.57142857,157.8947368
25.64102564,176.4705882,40.54054054,130.4347826,37.5,166.6666667,54.54545455,166.6666667,23.62204724,176.4705882,40,120,44.7761194,166.6666667
34.09090909,176.4705882,56.60377359,130.4347826,24.3902439,157.8947368,46.15384615,166.6666667,44.11764706,176.4705882,31.25,130.4347826,55.55555556,157.8947368
46.15384615,142.8571429,51.72413793,150,34.09090909,166.6666667,24.59016393,166.6666667,37.5,176.4705882,48.38709677,130.4347826,20.68965517,130.4347826
30.3030303,157.8947368,41.66666667,136.3636364,40.54054054,157.8947368,29.7029703,157.8947368,23.62204724,166.6666667,26.54867257,130.4347826,34.48275862,166.6666667
54.54545455,150,48.38709677,166.6666667,34.88372093,136.3636364,28.57142857,166.6666667,25,150,51.72413793,125,29.12621359,157.8947368
52.63157895,142.8571429,56.60377359,150,24.59016393,157.8947368,57.69230769,166.6666667,21.27659574,176.4705882,46.875,130.4347826,46.15384615,142.8571429
42.85714286,142.8571429,40,130.4347826,60,166.6666667,49.18032787,157.8947368,41.66666667,142.8571429,50.84745763,130.4347826,24.59016393,166.6666667
45.45454545,157.8947368,30.92783505,142.8571429,33.70786517,176.4705882,27.02702703,157.8947368,55.55555556,150,40,125,49.18032787,176.4705882
53.57142857,157.8947368,46.875,166.6666667,48.38709677,166.6666667,52.63157895,166.6666667,32.96703297,176.4705882,40.54054054,130.4347826,54.54545455,176.4705882
30,150,51.72413793,142.8571429,33.70786517,157.8947368,50.84745763,157.8947368,50,166.6666667,23.80952381,130.4347826,54.54545455,157.8947368
54.54545455,142.8571429,60,130.4347826,22.05882353,157.8947368,36.14457831,166.6666667,25.64102564,176.4705882,26.31578947,136.3636364,56.60377358,157.8947368
48.38709677,136.3636364,46.875,166.6666667,33.33333333,157.8947368,28.03738318,157.8947368,33.70786517,176.4705882,34.48275862,130.4347826,46.15384615,166.6666667
46.875,142.8571429,43.47826087,142.8571429,56.60377359,157.8947368,23.80952381,157.8947368,34.88372093,176.4705882,46.15384615,130.4347826,30.6122449,166.6666667
34.48275862,150,57.69230769,176.4705882,46.15384615,157.8947368,58.82352941,150,50.84745763,150,27.27272727,136.3636364,38.46153846,166.6666667
54.54545455,142.8571429,48.38709677,136.3636364,46.15384615,157.8947368,51.72413793,166.6666667,58.82352941,150,43.47826087,130.4347826,58.82352941,150
20.68965517,142.8571429,50.84745763,125,51.72413793,130.4347826,55.55555556,157.8947368,52.63157895,157.8947368,40.54054054,125,41.09589041,176.4705882
28.84615385,157.8947368,57.69230769,142.8571429,48.38709677,166.6666667,47.61904762,157.8947368,23.80952381,142.8571429,37.5,130.4347826,26.78571429,166.6666667
36.14457831,136.3636364,40,130.4347826,47.61904762,157.8947368,34.09090909,166.6666667,50,142.8571429,30.92783505,130.4347826,50.84745763,176.4705882
55.55555556,150,45.45454545,166.6666667,49.18032787,150,30.3030303,157.8947368,41.66666667,142.8571429,23.80952381,136.3636364,38.46153846,166.6666667
46.15384615,150,45.45454545,136.3636364,48.38709677,157.8947368,60,157.8947368,56.60377358,136.3636364,50,130.4347826,24.3902439,157.8947368
32.96703297,142.8571429,33.70786517,125,44.7761194,166.6666667,34.88372093,157.8947368,33.70786517,150,45.45454545,130.4347826,37.97468354,176.4705882
52.63157895,150,57.69230769,157.8947368,33.70786517,157.8947368,50,157.8947368,20.83333333,150,46.15384615,130.4347826,36.58536585,157.8947368
55.55555556,150,38.46153846,125,46.875,157.8947368,60,157.8947368,33.70786517,150,22.22222222,130.4347826,43.47826087,166.6666667
52.63157895,142.8571429,58.82352941,142.8571429,36.14457831,166.6666667,29.12621359,150,24,157.8947368,60,136.3636364,35.29411765,157.8947368
51.72413793,150,44.11764706,120,40.54054054,150,37.97468354,157.8947368,58.82352941,150,30.92783505,130.4347826,41.66666667,157.8947368
54.54545455,150,58.82352941,150,54.54545455,136.3636364,50,157.8947368,37.97468354,150,31.25,130.4347826,54.54545455,157.8947368
30,157.8947368,43.47826087,166.6666667,46.875,166.6666667,46.875,157.8947368,44.7761194,150,54.54545455,130.4347826,24.19354839,157.8947368
24.3902439,150,42.25352113,136.3636364,51.72413793,150,42.85714286,157.8947368,50,150,21.27659574,136.3636364,42.25352113,166.6666667
52.63157895,142.8571429,39.47368421,125,42.85714286,166.6666667,50.84745763,176.4705882,27.77777778,142.8571429,29.41176471,130.4347826,58.82352941,176.4705882
49.18032787,157.8947368,44.11764706,142.8571429,54.54545455,166.6666667,28.57142857,166.6666667,46.875,150,32.96703297,136.3636364,48.38709677,176.4705882
40.54054054,150,51.72413793,142.8571429,44.11764706,157.8947368,23.80952381,157.8947368,41.09589041,142.8571429,28.57142857,136.3636364,49.18032787,166.6666667
48.38709677,142.8571429,51.72413793,150,50.84745763,142.8571429,60,166.6666667,58.82352941,176.4705882,53.57142857,130.4347826,55.55555556,157.8947368
31.57894737,150,50,157.8947368,50.84745763,166.6666667,37.03703704,166.6666667,31.91489362,142.8571429,30.92783505,130.4347826,29.7029703,157.8947368
53.57142857,142.8571429,34.88372093,150,46.15384615,166.6666667,53.57142857,166.6666667,57.69230769,142.8571429,42.85714286,130.4347826,44.7761194,157.8947368
55.55555556,136.3636364,58.82352941,142.8571429,22.55639098,157.8947368,31.25,166.6666667,36.14457831,157.8947368,44.7761194,130.4347826,54.54545455,157.8947368
47.61904762,136.3636364,29.7029703,125,32.60869565,142.8571429,54.54545455,166.6666667,41.09589041,157.8947368,42.25352113,130.4347826,25,166.6666667
46.15384615,150,56.60377359,136.3636364,25.21008403,150,52.63157895,166.6666667,49.18032787,157.8947368,22.05882353,130.4347826,40.54054054,142.8571429
46.875,136.3636364,56.60377359,157.8947368,60,150,40,176.4705882,23.25581395,150,24.19354839,130.4347826,50,176.4705882
31.91489362,166.6666667,60,136.3636364,35.71428571,150,29.41176471,166.6666667,38.46153846,166.6666667,50,136.3636364,52.63157895,157.8947368
58.82352941,166.6666667,57.69230769,130.4347826,28.84615385,142.8571429,33.70786517,176.4705882,55.55555556,157.8947368,44.7761194,130.4347826,28.57142857,157.8947368
24,166.6666667,41.66666667,125,47.61904762,125,42.85714286,176.4705882,28.57142857,150,25.86206897,130.4347826,34.88372093,166.6666667
24.19354839,176.4705882,45.45454545,130.4347826,46.15384615,107.1428571,41.66666667,176.4705882,35.29411765,157.8947368,26.54867257,130.4347826,31.57894737,150
24.59016393,166.6666667,42.85714286,142.8571429,36.14457831,142.8571429,30,176.4705882,45.45454545,150,54.54545455,130.4347826,29.41176471,157.8947368
21.12676056,157.8947368,35.29411765,120,46.15384615,142.8571429,42.25352113,176.4705882,36.14457831,166.6666667,26.08695652,130.4347826,23.07692308,176.4705882
22.72727273,176.4705882,40.54054054,120,43.47826087,157.8947368,46.875,176.4705882,49.18032787,157.8947368,27.52293578,130.4347826,48.38709677,166.6666667
34.09090909,166.6666667,46.875,136.3636364,33.70786517,125,38.96103896,176.4705882,32.60869565,150,42.85714286,130.4347826,55.55555556,157.8947368
58.82352941,166.6666667,42.85714286,142.8571429,46.875,125,47.61904762,176.4705882,52.63157895,120,25.86206897,125,54.54545455,107.1428571
33.70786517,157.8947368,57.69230769,125,58.82352941,150,46.875,176.4705882,42.85714286,150,27.02702703,130.4347826,50.84745763,176.4705882
34.88372093,150,52.63157895,142.8571429,54.54545455,176.4705882,36.14457831,176.4705882,52.63157895,166.6666667,42.25352113,130.4347826,30,157.8947368
25.42372881,157.8947368,53.57142857,120,53.57142857,166.6666667,55.55555556,176.4705882,40,157.8947368,47.61904762,130.4347826,24.3902439,176.4705882
34.88372093,157.8947368,53.57142857,142.8571429,31.57894737,176.4705882,25.64102564,176.4705882,41.66666667,150,26.31578947,130.4347826,34.48275862,157.8947368
60,150,32.25806452,130.4347826,28.03738318,130.4347826,51.72413793,176.4705882,50.84745763,150,25.21008403,130.4347826,21.58273381,157.8947368
33.70786517,157.8947368,30.3030303,130.4347826,28.30188679,142.8571429,31.57894737,176.4705882,32.96703297,142.8571429,41.09589041,130.4347826,41.09589041,157.8947368
56.60377358,157.8947368,58.82352941,136.3636364,28.03738318,120,34.09090909,166.6666667,58.82352941,150,30,136.3636364,34.48275862,176.4705882
35.71428571,157.8947368,53.57142857,120,24.79338843,120,44.11764706,176.4705882,34.09090909,157.8947368,48.38709677,136.3636364,23.25581395,150
47.61904762,150,47.61904762,130.4347826,60,136.3636364,58.82352941,166.6666667,41.66666667,157.8947368,53.57142857,130.4347826,31.25,176.4705882
46.875,157.8947368,35.71428571,136.3636364,41.66666667,166.6666667,46.875,176.4705882,31.57894737,157.8947368,50,130.4347826,55.55555556,150
25.42372881,150,58.82352941,136.3636364,24.79338843,176.4705882,44.11764706,176.4705882,46.875,157.8947368,27.02702703,125,21.27659574,150
53.57142857,150,40,130.4347826,52.63157895,166.6666667,57.69230769,166.6666667,43.47826087,157.8947368,40.54054054,125,30.3030303,150
28.30188679,142.8571429,46.15384615,136.3636364,51.72413793,136.3636364,52.63157895,166.6666667,34.88372093,150,43.47826087,130.4347826,23.07692308,166.6666667
35.29411765,142.8571429,34.48275862,125,51.72413793,150,24.3902439,157.8947368,35.29411765,150,60,130.4347826,20.68965517,157.8947368
41.09589041,142.8571429,39.47368421,130.4347826,55.55555556,157.8947368,39.47368421,166.6666667,28.84615385,150,36.58536585,130.4347826,30.92783505,157.8947368
25.21008403,150,42.25352113,120,39.47368421,157.8947368,50,176.4705882,33.33333333,157.8947368,60,130.4347826,31.25,150
55.55555556,136.3636364,53.57142857,125,35.29411765,157.8947368,37.5,176.4705882,32.25806452,150,24.3902439,120,30.6122449,176.4705882
42.85714286,136.3636364,50.84745763,120,56.60377358,136.3636364,23.62204724,166.6666667,37.97468354,150,55.55555556,136.3636364,34.48275862,157.8947368
50,142.8571429,50.84745763,125,53.57142857,150,41.09589041,166.6666667,29.41176471,157.8947368,55.55555556,125,56.60377359,157.8947368
42.85714286,142.8571429,44.11764706,130.4347826,43.47826087,150,42.25352113,157.8947368,30.6122449,136.3636364,35.29411765,115.3846154,30,176.4705882
55.55555556,142.8571429,46.875,130.4347826,58.82352941,130.4347826,49.18032787,166.6666667,20.83333333,142.8571429,37.5,125,31.25,150
46.15384615,142.8571429,45.45454545,136.3636364,36.58536585,130.4347826,52.63157895,166.6666667,22.90076336,142.8571429,23.62204724,125,30,176.4705882
57.69230769,142.8571429,58.82352941,130.4347826,34.48275862,157.8947368,43.47826087,176.4705882,57.69230769,142.8571429,58.82352941,130.4347826,54.54545455,176.4705882
26.08695652,136.3636364,57.69230769,150,51.72413793,125,31.91489362,176.4705882,33.33333333,120,53.57142857,130.4347826,49.18032787,150
53.57142857,142.8571429,34.09090909,130.4347826,45.45454545,150,42.85714286,157.8947368,46.875,157.8947368,44.7761194,130.4347826,44.11764706,166.6666667
50.84745763,142.8571429,60,142.8571429,40.54054054,142.8571429,60,157.8947368,55.55555556,115.3846154,37.5,142.8571429,35.29411765,166.6666667
60,150,50.84745763,120,50,130.4347826,30.3030303,157.8947368,27.27272727,157.8947368,31.91489362,142.8571429,30,166.6666667
31.57894737,150,39.47368421,136.3636364,31.91489362,142.8571429,21.12676056,166.6666667,34.88372093,136.3636364,42.25352113,130.4347826,55.55555556,150
29.12621359,150,37.5,136.3636364,50,150,55.55555556,166.6666667,33.70786517,176.4705882,52.63157895,130.4347826,21.73913043,150
56.60377359,150,36.14457831,136.3636364,25,157.8947368,31.57894737,166.6666667,38.46153846,142.8571429,32.60869565,142.8571429,29.7029703,150
20.27027027,157.8947368,35.29411765,125,37.97468354,142.8571429,34.88372093,157.8947368,33.33333333,142.8571429,53.57142857,150,32.25806452,176.4705882
48.38709677,157.8947368,46.875,125,43.47826087,125,28.57142857,166.6666667,44.11764706,142.8571429,44.11764706,136.3636364,51.72413793,150
38.96103896,150,36.58536585,125,46.15384615,142.8571429,37.5,176.4705882,37.5,120,41.66666667,130.4347826,40.54054054,157.8947368
50,150,37.5,120,49.18032787,150,34.09090909,176.4705882,30,142.8571429,36.58536585,136.3636364,51.72413793,150
32.25806452,157.8947368,41.09589041,120,37.03703704,136.3636364,36.14457831,176.4705882,42.25352113,176.4705882,54.54545455,125,55.55555556,150
52.63157895,150,56.60377359,142.8571429,50,125,54.54545455,166.6666667,27.77777778,136.3636364,49.18032787,136.3636364,25.42372881,157.8947368
57.69230769,157.8947368,42.25352113,115.3846154,44.11764706,125,34.88372093,166.6666667,38.46153846,111.1111111,27.52293578,136.3636364,42.85714286,150
57.69230769,150,50.84745763,115.3846154,31.57894737,136.3636364,35.71428571,166.6666667,38.46153846,115.3846154,32.25806452,130.4347826,47.61904762,150
34.09090909,150,53.57142857,120,56.60377359,136.3636364,37.03703704,150,35.29411765,142.8571429,35.29411765,125,47.61904762,150
44.7761194,142.8571429,56.60377359,136.3636364,46.15384615,125,48.38709677,157.8947368,55.55555556,136.3636364,25.64102564,136.3636364,30.6122449,157.8947368
32.60869565,157.8947368,40.54054054,125,30.3030303,136.3636364,21.27659574,150,22.55639098,166.6666667,26.54867257,136.3636364,56.60377359,157.8947368
40.54054054,157.8947368,56.60377358,136.3636364,23.07692308,150,36.14457831,157.8947368,32.96703297,166.6666667,42.85714286,136.3636364,51.72413793,157.8947368
23.80952381,157.8947368,30.3030303,115.3846154,47.61904762,176.4705882,37.97468354,157.8947368,49.18032787,136.3636364,53.57142857,142.8571429,36.14457831,157.8947368
40.54054054,157.8947368,41.66666667,142.8571429,30.92783505,125,50.84745763,176.4705882,24.19354839,157.8947368,46.875,136.3636364,37.5,166.6666667
54.54545455,150,60,136.3636364,50,130.4347826,39.47368421,176.4705882,50,130.4347826,53.57142857,142.8571429,44.11764706,157.8947368
28.30188679,157.8947368,35.29411765,142.8571429,30.3030303,142.8571429,26.31578947,166.6666667,47.61904762,136.3636364,36.58536585,150,36.14457831,157.8947368
58.82352941,150,57.69230769,136.3636364,21.12676056,150,52.63157895,166.6666667,58.82352941,111.1111111,50.84745763,150,25.21008403,166.6666667
50.84745763,142.8571429,57.69230769,142.8571429,30.92783505,136.3636364,23.07692308,176.4705882,44.7761194,125,46.15384615,142.8571429,56.60377359,157.8947368
54.54545455,157.8947368,34.48275862,130.4347826,51.72413793,103.4482759,57.69230769,166.6666667,57.69230769,166.6666667,30.3030303,136.3636364,52.63157895,150
39.47368421,157.8947368,44.7761194,142.8571429,25.64102564,142.8571429,42.85714286,166.6666667,22.90076336,150,41.66666667,136.3636364,53.57142857,157.8947368
29.41176471,166.6666667,30.6122449,125,42.85714286,166.6666667,27.52293578,166.6666667,29.41176471,130.4347826,28.30188679,136.3636364,41.66666667,166.6666667
35.71428571,166.6666667,53.57142857,142.8571429,30.92783505,150,25,157.8947368,24.59016393,157.8947368,21.73913043,136.3636364,24,166.6666667
54.54545455,157.8947368,46.15384615,125,21.58273381,176.4705882,53.57142857,150,44.11764706,166.6666667,52.63157895,136.3636364,36.58536585,157.8947368
22.55639098,157.8947368,37.97468354,136.3636364,49.18032787,157.8947368,55.55555556,166.6666667,37.97468354,130.4347826,38.96103896,136.3636364,55.55555556,157.8947368
45.45454545,150,57.69230769,142.8571429,48.38709677,142.8571429,44.11764706,157.8947368,36.14457831,130.4347826,35.71428571,136.3636364,24.79338843,176.4705882
30.92783505,142.8571429,53.57142857,150,57.69230769,150,24.19354839,157.8947368,56.60377359,125,20.54794521,130.4347826,34.09090909,157.8947368
60,150,42.85714286,136.3636364,43.47826087,142.8571429,30.6122449,166.6666667,29.41176471,125,23.62204724,176.4705882,47.61904762,157.8947368
54.54545455,157.8947368,57.69230769,157.8947368,57.69230769,142.8571429,34.09090909,176.4705882,24.3902439,120,52.63157895,142.8571429,54.54545455,157.8947368
24.59016393,157.8947368,60,136.3636364,37.97468354,142.8571429,56.60377358,176.4705882,32.25806452,166.6666667,53.57142857,150,30.6122449,157.8947368
44.7761194,136.3636364,55.55555556,125,44.11764706,142.8571429,42.25352113,176.4705882,53.57142857,150,35.71428571,142.8571429,32.60869565,157.8947368
21.42857143,150,60,142.8571429,42.85714286,150,38.96103896,176.4705882,48.38709677,166.6666667,46.875,142.8571429,26.54867257,157.8947368
54.54545455,150,32.25806452,120,36.58536585,150,52.63157895,176.4705882,44.11764706,130.4347826,58.82352941,136.3636364,22.22222222,150
53.57142857,150,34.48275862,125,50.84745763,142.8571429,44.7761194,176.4705882,34.48275862,107.1428571,28.84615385,142.8571429,20.83333333,157.8947368
52.63157895,157.8947368,57.69230769,120,30,150,56.60377358,176.4705882,54.54545455,107.1428571,21.12676056,142.8571429,55.55555556,157.8947368
50,150,30,136.3636364,56.60377359,125,34.48275862,176.4705882,51.72413793,120,30,136.3636364,44.11764706,157.8947368
49.18032787,142.8571429,30,150,46.15384615,166.6666667,31.25,176.4705882,37.5,166.6666667,33.70786517,142.8571429,50.84745763,157.8947368
32.25806452,150,34.09090909,150,60,142.8571429,24,176.4705882,57.69230769,125,42.85714286,157.8947368,57.69230769,157.8947368
47.61904762,142.8571429,36.58536585,142.8571429,20.54794521,157.8947368,32.60869565,166.6666667,55.55555556,125,34.48275862,150,54.54545455,150
52.63157895,150,56.60377358,136.3636364,25.64102564,166.6666667,34.88372093,166.6666667,46.15384615,130.4347826,41.66666667,142.8571429,33.33333333,157.8947368
30.3030303,150,57.69230769,157.8947368,32.60869565,157.8947368,31.91489362,157.8947368,44.7761194,130.4347826,47.61904762,136.3636364,53.57142857,150
51.72413793,142.8571429,53.57142857,150,32.60869565,142.8571429,32.60869565,166.6666667,43.47826087,166.6666667,30.6122449,130.4347826,52.63157895,166.6666667
52.63157895,142.8571429,43.47826087,136.3636364,60,150,42.25352113,157.8947368,50.84745763,176.4705882,42.85714286,136.3636364,53.57142857,166.6666667
49.18032787,150,55.55555556,150,48.38709677,150,37.97468354,157.8947368,51.72413793,166.6666667,32.25806452,136.3636364,48.38709677,150
42.85714286,150,40,136.3636364,28.84615385,166.6666667,29.12621359,176.4705882,46.15384615,136.3636364,46.15384615,130.4347826,28.84615385,157.8947368
40,150,37.5,130.4347826,48.38709677,142.8571429,51.72413793,176.4705882,38.46153846,136.3636364,39.47368421,125,24.59016393,166.6666667
35.29411765,142.8571429,45.45454545,136.3636364,52.63157895,150,24.79338843,176.4705882,46.15384615,166.6666667,21.27659574,136.3636364,32.25806452,157.8947368
36.58536585,142.8571429,60,150,24.79338843,166.6666667,49.18032787,176.4705882,40.54054054,107.1428571,32.25806452,120,32.96703297,166.6666667
30,142.8571429,60,125,38.46153846,166.6666667,57.69230769,176.4705882,31.91489362,130.4347826,56.60377359,125,40.54054054,176.4705882
38.46153846,166.6666667,58.82352941,142.8571429,48.38709677,142.8571429,46.15384615,166.6666667,41.09589041,107.1428571,49.18032787,130.4347826,53.57142857,176.4705882
38.96103896,150,35.71428571,150,57.69230769,142.8571429,29.7029703,166.6666667,39.47368421,166.6666667,48.38709677,130.4347826,37.03703704,176.4705882
57.69230769,150,37.03703704,142.8571429,56.60377359,150,33.70786517,150,42.85714286,130.4347826,56.60377358,136.3636364,41.09589041,166.6666667
46.15384615,136.3636364,34.48275862,150,46.875,125,45.45454545,157.8947368,48.38709677,136.3636364,35.29411765,125,30.3030303,157.8947368
46.875,142.8571429,56.60377359,157.8947368,57.69230769,136.3636364,56.60377359,166.6666667,44.11764706,130.4347826,60,125,37.5,142.8571429
60,150,38.96103896,150,47.61904762,130.4347826,25.21008403,166.6666667,41.66666667,136.3636364,44.11764706,130.4347826,51.72413793,157.8947368
36.58536585,157.8947368,42.25352113,166.6666667,44.7761194,142.8571429,22.05882353,166.6666667,50,130.4347826,46.15384615,130.4347826,52.63157895,157.8947368
48.38709677,157.8947368,39.47368421,142.8571429,30.3030303,142.8571429,54.54545455,157.8947368,32.60869565,136.3636364,30.3030303,136.3636364,40,157.8947368
38.96103896,150,35.29411765,166.6666667,28.30188679,166.6666667,58.82352941,157.8947368,60,166.6666667,24.3902439,157.8947368,53.57142857,142.8571429
